Time,MotorTorque,MotorAccel,MotorVel,MotorPos
4.72,-0.018767043,0.056054615,-0.16100778,-0.022892857
4.73,-0.018659867,0.061746995,-0.159486163,-0.023855069
4.74,-0.018548245,0.068794492,-0.157507339,-0.02450797
4.75,-0.018432187,0.07041322,-0.157216381,-0.026368069
4.76,-0.018311703,0.067638789,-0.158285537,-0.029203321
4.77,-0.018186805,0.079086168,-0.154828054,-0.028850869
4.78,-0.018057508,0.080827498,-0.154410392,-0.030660709
4.79,-0.017923826,0.080233789,-0.154701448,-0.032984197
4.8,-0.017785774,0.081449007,-0.154390601,-0.034894277
4.81,-0.017643369,0.074424912,-0.156655207,-0.038637364
4.82,-0.01749663,0.101889974,-0.147983165,-0.034658644
4.83,-0.017345576,0.106698458,-0.146445377,-0.035735852
4.84,-0.017190227,0.101747603,-0.147963217,-0.038984639
4.85,-0.017030605,0.090175992,-0.151544021,-0.043702755
4.86,-0.016866734,0.107115615,-0.146077929,-0.042034007
4.87,-0.016698636,0.092909887,-0.150429864,-0.047317574
4.88,-0.016526339,0.11085375,-0.14458407,-0.045399835
4.89,-0.016349869,0.11533435,-0.142964464,-0.046479694
4.9,-0.016169253,0.12436853,-0.139873493,-0.04652802
4.91,-0.015984521,0.128848516,-0.138191167,-0.047580934
4.92,-0.015795703,0.127368037,-0.138362073,-0.049952448
4.93,-0.015602832,0.110548759,-0.14335179,-0.055739181
4.94,-0.015405939,0.135138893,-0.135214856,-0.052251407
4.95,-0.015205058,0.117638633,-0.140356131,-0.058159813
4.96,-0.015000227,0.120068443,-0.139162932,-0.059595764
4.97,-0.01479148,0.16224856,-0.125367466,-0.052126883
4.98,-0.014578856,0.133412789,-0.133997002,-0.060520807
4.99,-0.014362395,0.133907492,-0.133319163,-0.062338974
5,-0.014142136,0.145672777,-0.129044924,-0.061619263
5.01,-0.013918121,0.136719095,-0.131290212,-0.065514324
5.02,-0.013690392,0.152525195,-0.125673331,-0.063854369
5.03,-0.013458995,0.147989627,-0.126456571,-0.066723957
5.04,-0.013223975,0.150468431,-0.124989153,-0.068005665
5.05,-0.012985377,0.148509363,-0.124892566,-0.070259867
5.06,-0.01274325,0.15819907,-0.121079743,-0.069889054
5.07,-0.012497644,0.14861226,-0.123330104,-0.07380791
5.08,-0.012248607,0.171836431,-0.115172127,-0.070368896
5.09,-0.011996191,0.15898564,-0.11838946,-0.074974959
5.1,-0.01174045,0.162178553,-0.116500739,-0.075971596
5.11,-0.011481437,0.159858906,-0.116322667,-0.078178521
5.12,-0.011219207,0.167742571,-0.11288547,-0.078081146
5.13,-0.010953817,0.190920022,-0.104579428,-0.074540801
5.14,-0.010685324,0.182187041,-0.106331862,-0.078112263
5.15,-0.010413786,0.158002184,-0.112938163,-0.085114886
5.16,-0.010139264,0.173035996,-0.107110038,-0.083323566
5.17,-0.009861818,0.179583111,-0.103933308,-0.08340515
5.18,-0.00958151,0.175782135,-0.103996665,-0.085775466
5.19,-0.009298405,0.18481079,-0.099970745,-0.085251428
5.2,-0.009012565,0.183759856,-0.099100162,-0.08695531
5.21,-0.008724058,0.202549873,-0.091923302,-0.084196291
5.22,-0.008432948,0.189004169,-0.094939977,-0.088641054
5.23,-0.008139305,0.184083793,-0.095197272,-0.091130054
5.24,-0.007843197,0.201740018,-0.088283522,-0.088543322
5.25,-0.007544695,0.18744511,-0.091442035,-0.093073264
5.26,-0.007243868,0.203862478,-0.084857033,-0.090707554
5.27,-0.006940789,0.218784932,-0.078713463,-0.08864758
5.28,-0.006635531,0.208327293,-0.08056463,-0.09223388
5.29,-0.006328168,0.216681854,-0.07643586,-0.091584406
5.3,-0.006018777,0.212529432,-0.076231314,-0.093701998
5.31,-0.005707431,0.208082808,-0.076089144,-0.095855457
5.32,-0.00539421,0.22624138,-0.068768105,-0.092923988
5.33,-0.00507919,0.198251397,-0.076010234,-0.100281069
5.34,-0.004762452,0.24689405,-0.058988908,-0.090471667
5.35,-0.004444074,0.220929608,-0.065530534,-0.097313698
5.36,-0.004124138,0.227327305,-0.061808686,-0.0968878
5.37,-0.003802726,0.217899209,-0.063061952,-0.099968816
5.38,-0.003479921,0.212232265,-0.063096627,-0.102176672
5.39,-0.003155806,0.206419255,-0.063148524,-0.104384753
5.4,-0.002830465,0.240641721,-0.050511372,-0.097607904
5.41,-0.002503984,0.213159212,-0.057358586,-0.104595699
5.42,-0.002176449,0.221145303,-0.05296145,-0.103619189
5.43,-0.001847947,0.228538323,-0.04872394,-0.102741739
5.44,-0.001518565,0.220450369,-0.04935431,-0.105292122
5.45,-0.001188392,0.234698079,-0.042894182,-0.102814022
5.46,-0.000857518,0.234320665,-0.041031883,-0.103571873
5.47,-0.00052603,0.227982393,-0.041027842,-0.105628043
5.48,-0.000194022,0.240684306,-0.034976355,-0.103391892
5.49,0.000138417,0.226313796,-0.037459834,-0.107174282
5.5,0.000471195,0.231169256,-0.033837779,-0.106622357
5.51,0.000804219,0.247005579,-0.026717866,-0.103579562
5.52,0.001137397,0.24105751,-0.02646173,-0.105372224
5.53,0.001470633,0.244486669,-0.023215564,-0.105032194
5.54,0.001803836,0.254043703,-0.018007274,-0.103285855
5.55,0.002136909,0.246313376,-0.018241786,-0.105368829
5.56,0.002469757,0.241212277,-0.017621308,-0.106827454
5.57,0.002802286,0.245951034,-0.013866035,-0.106049217
5.58,0.003134399,0.249871119,-0.010346894,-0.105417275
5.59,0.003465999,0.22611209,-0.015558314,-0.110937653
5.6,0.00379699,0.242233428,-0.008136532,-0.107503449
5.61,0.004127274,0.232200962,-0.008963816,-0.109880214
5.62,0.004456754,0.25058734,-0.000783217,-0.105865008
5.63,0.004785332,0.254363583,0.002797863,-0.105079282
5.64,0.005112911,0.256486419,0.005876245,-0.104625715
5.65,0.005439391,0.236194463,0.001886143,-0.109146592
5.66,0.005764674,0.240131029,0.005576997,-0.108212059
5.67,0.006088662,0.257067181,0.013397428,-0.104332898
5.68,0.006411255,0.24716476,0.012749017,-0.106417118
5.69,0.006732354,0.241363447,0.013415258,-0.107546331
5.7,0.007051861,0.243002664,0.016451665,-0.106973764
5.71,0.007369676,0.24620903,0.020000403,-0.106012698
5.72,0.0076857,0.25215041,0.024430267,-0.104401953
5.73,0.007999834,0.239143582,0.022883893,-0.106990017
5.74,0.008311979,0.235186466,0.02421447,-0.107516347
5.75,0.008622035,0.243485126,0.029435304,-0.105264038
5.76,0.008929904,0.244071323,0.032231335,-0.104698124
5.77,0.009235486,0.241025859,0.033892472,-0.104906121
5.78,0.009538684,0.247623002,0.038615845,-0.102919835
5.79,0.009839398,0.265686307,0.046977543,-0.098331538
5.8,0.010137531,0.251050897,0.04501083,-0.101016836
5.81,0.010432983,0.225399232,0.039571718,-0.106127436
5.82,0.010725659,0.233325847,0.044761647,-0.103691759
5.83,0.01101546,0.217933367,0.042587491,-0.106432516
5.84,0.011302289,0.226331557,0.047946062,-0.103815726
5.85,0.01158605,0.245907783,0.056848285,-0.098661751
5.86,0.011866647,0.249083594,0.060572472,-0.097137423
5.87,0.012143984,0.254872043,0.065130455,-0.094991409
5.88,0.012417965,0.222205705,0.057534946,-0.101406787
5.89,0.012688497,0.237482055,0.065106589,-0.097064629
5.9,0.012955485,0.221746905,0.062877239,-0.099619774
5.91,0.013218836,0.239588799,0.071270938,-0.094629939
5.92,0.013478457,0.235853725,0.072845805,-0.094428103
5.93,0.013734256,0.218925729,0.070252451,-0.097139713
5.94,0.013986142,0.197191554,0.066142333,-0.100889624
5.95,0.014234024,0.21839954,0.075614134,-0.095001183
5.96,0.014477813,0.205137309,0.074187237,-0.096784531
5.97,0.014717419,0.204626026,0.076793607,-0.095680916
5.98,0.014952754,0.209091303,0.080974084,-0.093428974
5.99,0.015183731,0.196243458,0.079679364,-0.095013073
6,0.015410265,0.225996954,0.091855372,-0.087036184
6.01,0.015632269,0.204658017,0.087872837,-0.090449135
6.02,0.01584966,0.196929777,0.088191988,-0.09078414
6.03,0.016062354,0.20195048,0.092539607,-0.088234181
6.04,0.016270269,0.184429165,0.089755005,-0.090690851
6.05,0.016473325,0.209653022,0.100483093,-0.083555798
6.06,0.016671441,0.188931712,0.096676808,-0.086661104
6.07,0.016864538,0.1968613,0.101924777,-0.083326908
6.08,0.017052541,0.1885507,0.102030473,-0.083591505
6.09,0.017235371,0.171803388,0.099460846,-0.085710332
6.1,0.017412955,0.175485771,0.103343528,-0.083229028
6.11,0.017585219,0.183637503,0.108630687,-0.079716805
6.12,0.017752091,0.188455176,0.112853934,-0.076918942
6.13,0.017913499,0.180133589,0.112911861,-0.077028341
6.14,0.018069376,0.181326871,0.115967595,-0.074979789
6.15,0.018219653,0.161579013,0.112389364,-0.077583872
6.16,0.018364263,0.182603138,0.121691832,-0.071041541
6.17,0.018503142,0.186090726,0.125435485,-0.068391413
6.18,0.018636228,0.172753741,0.123844724,-0.069474734
6.19,0.018763457,0.14390741,0.11733472,-0.073997867
6.2,0.018884771,0.159275459,0.124791028,-0.068606647
6.21,0.01900011,0.155260748,0.126101725,-0.067522305
6.22,0.01910942,0.143189264,0.124847612,-0.06821276
6.23,0.019212643,0.144048131,0.127664744,-0.065985647
6.24,0.019309729,0.134766621,0.127256464,-0.066000258
6.25,0.019400625,0.140081857,0.13144481,-0.062725715
6.26,0.019485282,0.135382838,0.13244625,-0.061665736
6.27,0.019563653,0.137988586,0.135736698,-0.05894822
6.28,0.019635691,0.128034544,0.135033964,-0.059015542
6.29,0.019701354,0.123395054,0.135989662,-0.05787143
6.3,0.019760599,0.122290985,0.138040496,-0.055914291
6.31,0.019813387,0.111477256,0.136997199,-0.05610637
6.32,0.01985968,0.093884128,0.133785746,-0.057793034
6.33,0.019899442,0.113456466,0.142301999,-0.051148499
6.34,0.01993264,0.100730769,0.14057895,-0.051705878
6.35,0.019959242,0.101735371,0.143171324,-0.049173531
6.36,0.019979218,0.104396659,0.146260402,-0.046251816
6.37,0.019992542,0.086079806,0.142687628,-0.048002695
6.38,0.019999188,0.076256941,0.141771888,-0.047836611
6.39,0.019999134,0.063241742,0.139817249,-0.048367352
6.4,0.019992357,0.070184223,0.144143687,-0.044419072
6.41,0.019978842,0.087237078,0.151636682,-0.038194366
6.42,0.01995857,0.071943165,0.148869349,-0.03918756
6.43,0.019931528,0.073906639,0.151527031,-0.036307548
6.44,0.019897704,0.078765645,0.155067436,-0.032766424
6.45,0.01985709,0.053334934,0.148995804,-0.035985323
6.46,0.019809678,0.061219819,0.153425242,-0.031742362
6.47,0.019755464,0.067198137,0.157216899,-0.027914151
6.48,0.019694446,0.032848582,0.148220186,-0.033092688
6.49,0.019626623,0.029901657,0.149117746,-0.031239221
6.5,0.019551999,0.033613429,0.152084122,-0.027887423
6.51,0.019470578,0.034034704,0.153972451,-0.025262735
6.52,0.019382368,0.018007513,0.150621567,-0.026308
6.53,0.01928738,0.015610433,0.151542282,-0.024298262
6.54,0.019185625,-0.004981146,0.146670012,-0.026350489
6.55,0.019077119,-0.002986146,0.148900383,-0.02334648
6.56,0.018961878,0.010555902,0.154741766,-0.017755514
6.57,0.018839924,0.021680141,0.159777475,-0.012700995
6.58,0.018711278,-0.006038062,0.152488432,-0.016328493
6.59,0.018575966,0.016401241,0.161018328,-0.008737786
6.6,0.018434015,-0.012158987,0.153377942,-0.012549051
6.61,0.018285455,-0.023474228,0.151147541,-0.012503131
6.62,0.01813032,-0.009893499,0.156746043,-0.006889998
6.63,0.017968643,-0.035448679,0.149924266,-0.010028401
6.64,0.017800464,-0.005752958,0.160529427,-0.000813601
6.65,0.017625822,-0.039696664,0.1509646,-0.005831075
6.66,0.01744476,-0.038907865,0.152337231,-0.003084987
6.67,0.017257324,-0.041320485,0.152651081,-0.00105842
6.68,0.017063562,-0.060158669,0.14772384,-0.002709182
6.69,0.016863525,-0.042579329,0.154265504,0.003777996
6.7,0.016657266,-0.057769471,0.150396777,0.002931626
6.71,0.01644484,-0.038132425,0.157493173,0.009865975
6.72,0.016226306,-0.075866153,0.146398718,0.003964146
6.73,0.016001725,-0.068869482,0.149400233,0.008055847
6.74,0.01577116,-0.084874377,0.145078598,0.00699494
6.75,0.015534678,-0.085477678,0.145577581,0.009367825
6.76,0.015292347,-0.084607779,0.146492272,0.012059207
6.77,0.015044237,-0.089926806,0.145399344,0.013354975
6.78,0.014790423,-0.101446609,0.142294712,0.013251669
6.79,0.01453098,-0.092241004,0.145692862,0.01776936
6.8,0.014265988,-0.073909067,0.151925537,0.024313607
6.81,0.013995526,-0.109035405,0.141201453,0.018889262
6.82,0.013719679,-0.110210996,0.141161492,0.021040771
6.83,0.013438533,-0.131355246,0.134754578,0.018710587
6.84,0.013152176,-0.10566149,0.143106589,0.026836334
6.85,0.012860698,-0.128675189,0.136003163,0.024052598
6.86,0.012564194,-0.13758562,0.13330658,0.02440349
6.87,0.012262758,-0.145479699,0.130878196,0.024961895
6.88,0.011956488,-0.127338249,0.136629583,0.03132148
6.89,0.011645485,-0.13753515,0.133366047,0.031323093
6.9,0.011329851,-0.164918009,0.124614132,0.027459702
6.91,0.011009691,-0.131654948,0.134986305,0.037134267
6.92,0.010685111,-0.158361205,0.126340564,0.03337563
6.93,0.010356222,-0.164484674,0.12414962,0.03419502
6.94,0.010023135,-0.166624534,0.12316427,0.035879985
6.95,0.009685963,-0.160824817,0.124635437,0.03931435
6.96,0.009344822,-0.176482015,0.11926708,0.037924114
6.97,0.00899983,-0.168710891,0.121252983,0.04174527
6.98,0.008651107,-0.168019211,0.120945866,0.043955236
6.99,0.008298775,-0.175509332,0.117997141,0.044306783
7,0.007942958,-0.177886507,0.116611,0.04577198
7.01,0.007583781,-0.182910498,0.114333634,0.046614975
7.02,0.007221373,-0.185142161,0.112885112,0.048051284
7.03,0.006855863,-0.212649497,0.103389631,0.043804008
7.04,0.006487383,-0.202002558,0.1059056,0.048055821
7.05,0.006116066,-0.20422807,0.104297068,0.049396112
7.06,0.005742048,-0.19208793,0.107177615,0.053914828
7.07,0.005365465,-0.225288751,0.095666505,0.048260495
7.08,0.004986455,-0.212638475,0.098601371,0.052823618
7.09,0.004605159,-0.2199598,0.095167442,0.052885143
7.1,0.004221719,-0.215782045,0.095316831,0.055481488
7.11,0.003836278,-0.215035939,0.094328257,0.057273411
7.12,0.00344898,-0.216389642,0.092623132,0.0585581
7.13,0.003059972,-0.234575498,0.08554295,0.056040693
7.14,0.002669401,-0.237064602,0.083374541,0.056994278
7.15,0.002277416,-0.243060062,0.080045654,0.057124321
7.16,0.001884168,-0.225534634,0.084103382,0.062473723
7.17,0.001489807,-0.239137251,0.078266558,0.060822048
7.18,0.001094487,-0.24936983,0.0734448,0.059882751
7.19,0.00069836,-0.224076049,0.079807213,0.066845666
7.2,0.000301581,-0.247363319,0.0707571,0.062903276
7.21,-9.56925E-05,-0.248242172,0.068743726,0.063928798
7.22,-0.000493306,-0.257391791,0.064065921,0.063061657
7.23,-0.0008911,-0.2580763,0.062016497,0.064043623
7.24,-0.001288918,-0.247799329,0.063385353,0.067432428
7.25,-0.001686601,-0.269577862,0.054569824,0.063608724
7.26,-0.002083987,-0.245839341,0.060101025,0.069917819
7.27,-0.002480918,-0.255348863,0.055071783,0.068746871
7.28,-0.002877231,-0.269596783,0.048498195,0.066470416
7.29,-0.003272766,-0.265124513,0.047799094,0.068333553
7.3,-0.003667361,-0.273294044,0.04305754,0.067323145
7.31,-0.004060852,-0.256688044,0.046106546,0.071805591
7.32,-0.004453079,-0.262051342,0.04216473,0.071328077
7.33,-0.004843877,-0.27634711,0.035355349,0.068805389
7.34,-0.005233084,-0.272621679,0.03420257,0.070264229
7.35,-0.005620537,-0.260998318,0.035505821,0.07344066
7.36,-0.006006072,-0.276934003,0.028053326,0.070405973
7.37,-0.006389527,-0.276121219,0.025857075,0.071067359
7.38,-0.006770738,-0.277287583,0.022995616,0.071236941
7.39,-0.007149543,-0.28801944,0.017070694,0.069218123
7.4,-0.007525779,-0.279290297,0.01726207,0.071501207
7.41,-0.007899284,-0.259111257,0.021037202,0.076294653
7.42,-0.008269895,-0.292777655,0.007748703,0.068997797
7.43,-0.008637452,-0.267067871,0.013201223,0.074927596
7.44,-0.009001794,-0.265330115,0.011038587,0.075446676
7.45,-0.009362761,-0.293056283,-0.000475033,0.069326882
7.46,-0.009720192,-0.268968077,0.004363695,0.074742482
7.47,-0.01007393,-0.285186928,-0.003575689,0.071094405
7.48,-0.010423815,-0.268743779,-0.001217434,0.074698955
7.49,-0.010769692,-0.283301865,-0.008692694,0.071320544
7.5,-0.011111405,-0.269473474,-0.007220487,0.074238632
7.51,-0.011448797,-0.269701665,-0.010221527,0.073962648
7.52,-0.011781716,-0.269049835,-0.012971476,0.073832518
7.53,-0.012110008,-0.288668125,-0.022157608,0.06911895
7.54,-0.012433523,-0.285447962,-0.024146794,0.069461355
7.55,-0.01275211,-0.259185853,-0.018873669,0.074905297
7.56,-0.013065621,-0.27281829,-0.02623947,0.071377829
7.57,-0.013373909,-0.294209297,-0.036080865,0.066064875
7.58,-0.013676829,-0.277137863,-0.033780433,0.069301887
7.59,-0.013974235,-0.268591557,-0.034195877,0.070582267
7.6,-0.014265988,-0.278129756,-0.040349056,0.067768634
7.61,-0.014551945,-0.250304358,-0.034704646,0.07325974
7.62,-0.01483197,-0.26074794,-0.041178662,0.070143828
7.63,-0.015105925,-0.262987281,-0.045073863,0.068812848
7.64,-0.015373676,-0.260731365,-0.047562003,0.068437687
7.65,-0.015635091,-0.272167483,-0.05439327,0.064951804
7.66,-0.015890039,-0.250828151,-0.050872203,0.068745927
7.67,-0.016138394,-0.259258717,-0.056776217,0.065834792
7.68,-0.016380029,-0.248049282,-0.05647936,0.067267112
7.69,-0.016614822,-0.238535158,-0.05672716,0.068272504
7.7,-0.016842651,-0.259264284,-0.066546085,0.062467819
7.71,-0.017063398,-0.239191711,-0.063468702,0.065739579
7.72,-0.017276949,-0.244937012,-0.068560765,0.063191599
7.73,-0.01748319,-0.244351538,-0.071654767,0.062012956
7.74,-0.017682011,-0.223247608,-0.068262951,0.065376557
7.75,-0.017873306,-0.22225777,-0.071233231,0.064197151
7.76,-0.018056968,-0.229283189,-0.076738387,0.061180602
7.77,-0.018232897,-0.234318819,-0.081613307,0.058564609
7.78,-0.018400996,-0.234531509,-0.084960828,0.056983207
7.79,-0.018561167,-0.227014986,-0.085860656,0.0570868
7.8,-0.018713319,-0.214630302,-0.08521628,0.0582362
7.81,-0.018857363,-0.199996666,-0.083854711,0.059846314
7.82,-0.018993213,-0.198086124,-0.086509262,0.058569892
7.83,-0.019120786,-0.222502768,-0.097480661,0.051365586
7.84,-0.019240005,-0.20667041,-0.095714399,0.053120922
7.85,-0.019350791,-0.199814957,-0.096775803,0.052829311
7.86,-0.019453075,-0.180184104,-0.093784759,0.055355395
7.87,-0.019546787,-0.202717802,-0.104113604,0.048414922
7.88,-0.019631861,-0.181365349,-0.100549211,0.051250119
7.89,-0.019708238,-0.167572049,-0.099358805,0.052358237
7.9,-0.019775858,-0.188514415,-0.109135311,0.045663127
7.91,-0.019834668,-0.166044068,-0.105164832,0.048640097
7.92,-0.019884618,-0.161524326,-0.106850846,0.047568648
7.93,-0.019925662,-0.165880639,-0.111322529,0.044478729
7.94,-0.019957757,-0.167659889,-0.114956838,0.041932147
7.95,-0.019980865,-0.156246753,-0.114395673,0.042303392
7.96,-0.019994952,-0.130942249,-0.109416743,0.045749614
7.97,-0.019999986,-0.143616901,-0.116421158,0.040673109
7.98,-0.019995942,-0.13579374,-0.116916053,0.04015056
7.99,-0.019982798,-0.128415934,-0.117523173,0.039499886
8,-0.019960535,-0.143764176,-0.125286971,0.033739835
8.01,-0.019929139,-0.121233763,-0.121041142,0.03642299
8.02,-0.0198886,-0.101089329,-0.11751726,0.038546851
8.03,-0.019838914,-0.131203995,-0.129852939,0.02940762
8.04,-0.019780078,-0.091966104,-0.120222516,0.035752242
8.05,-0.019712096,-0.126569669,-0.13390666,0.02556257
8.06,-0.019634975,-0.106219486,-0.130175678,0.027639049
8.07,-0.019548726,-0.099083011,-0.130584866,0.026740003
8.08,-0.019453367,-0.078003784,-0.126545511,0.028938813
8.09,-0.019348916,-0.094033382,-0.134200244,0.022821048
8.1,-0.0192354,-0.063542018,-0.127102,0.027087926
8.11,-0.019112846,-0.086887966,-0.136985535,0.01929974
8.12,-0.018981289,-0.070085245,-0.134128734,0.020473468
8.13,-0.018840767,-0.036485323,-0.125914876,0.025388647
8.14,-0.018691322,-0.061090441,-0.136060665,0.017275357
8.15,-0.018533001,-0.027403178,-0.127725306,0.022184317
8.16,-0.018365856,-0.064292291,-0.141659621,0.011300708
8.17,-0.018189941,-0.045415809,-0.137909729,0.012876574
8.18,-0.018005318,-0.02856819,-0.134750815,0.013989811
8.19,-0.017812051,-0.010027732,-0.131004965,0.015473752
8.2,-0.017610209,0.011647521,-0.1262152,0.017651974
8.21,-0.017399866,0.006730204,-0.129781166,0.013878385
8.22,-0.017181099,-0.005003989,-0.135448282,0.008576124
8.23,-0.016953992,-0.01391477,-0.140167087,0.003901987
8.24,-0.016718631,-0.00780376,-0.140079196,0.002584784
8.25,-0.016475106,0.000340946,-0.13929091,0.001721461
8.26,-0.016223514,0.022240548,-0.134094783,0.003934137
8.27,-0.015963954,0.023093584,-0.135495148,0.00144215
8.28,-0.015696531,0.016509419,-0.139187513,-0.002710166
8.29,-0.015421353,0.036233423,-0.134499844,-0.000975931
8.3,-0.015138533,0.021028275,-0.140796292,-0.007047035
8.31,-0.014848187,0.052919283,-0.132137412,-0.002580868
8.32,-0.014550436,0.064751156,-0.12975883,-0.002592616
8.33,-0.014245407,0.071610502,-0.128889023,-0.003707616
8.34,-0.013933229,0.068043055,-0.131252089,-0.007144286
8.35,-0.013614034,0.061776908,-0.134403521,-0.011173376
8.36,-0.01328796,0.089427797,-0.126763763,-0.007606164
8.37,-0.01295515,0.078975789,-0.131106903,-0.012545607
8.38,-0.012615748,0.089039028,-0.128895663,-0.012883098
8.39,-0.012269904,0.076404383,-0.133794708,-0.018280279
8.4,-0.011917771,0.08640244,-0.131468666,-0.018599677
8.41,-0.011559506,0.113216649,-0.123756377,-0.015140716
8.42,-0.011195269,0.122165764,-0.121624531,-0.015657182
8.43,-0.010825225,0.111189008,-0.125724352,-0.020608707
8.44,-0.010449543,0.112936665,-0.12573049,-0.0226933
8.45,-0.010068393,0.130878481,-0.12054532,-0.021133941
8.46,-0.00968195,0.139254442,-0.118314509,-0.021689591
8.47,-0.009290393,0.121261298,-0.124351377,-0.028116425
8.48,-0.008893904,0.156265572,-0.113557721,-0.02266641
8.49,-0.008492668,0.154814361,-0.114220759,-0.025340693
8.5,-0.008086872,0.155321529,-0.114192718,-0.027548552
8.51,-0.007676708,0.155571574,-0.11417399,-0.029784275
8.52,-0.007262371,0.148108049,-0.11652233,-0.033714074
8.53,-0.006844057,0.158670231,-0.113098115,-0.033581379
8.54,-0.006421967,0.163577012,-0.111389854,-0.034680368
8.55,-0.005996303,0.170737297,-0.108896433,-0.035241495
8.56,-0.005567271,0.190962247,-0.102198951,-0.032846282
8.57,-0.005135079,0.198411358,-0.099468937,-0.033271767
8.58,-0.004699938,0.209312458,-0.09557476,-0.032888247
8.59,-0.004262061,0.190683126,-0.10094635,-0.039069833
8.6,-0.003821662,0.185997247,-0.101836196,-0.042094444
8.61,-0.00337896,0.20683617,-0.094582059,-0.03937143
8.62,-0.002934174,0.215802596,-0.091010129,-0.039262119
8.63,-0.002487526,0.223623368,-0.087728496,-0.039366952
8.64,-0.002039239,0.209986689,-0.091160475,-0.044226865
8.65,-0.001589538,0.208262339,-0.090753858,-0.046379229
8.66,-0.001138651,0.233781155,-0.081660936,-0.04239505
8.67,-0.000686806,0.233400929,-0.080687068,-0.044156405
8.68,-0.000234232,0.22423644,-0.082420415,-0.047835452
8.69,0.000218839,0.248549793,-0.07349693,-0.04398125
8.7,0.000672174,0.237997029,-0.075529285,-0.047875147
8.71,0.00112554,0.240557381,-0.07334557,-0.048787857
8.72,0.001578703,0.251328991,-0.068496445,-0.047814669
8.73,0.002031426,0.247973233,-0.068046484,-0.0499499
8.74,0.002483474,0.244884283,-0.067444295,-0.051974198
8.75,0.002934609,0.269911793,-0.057883731,-0.047659453
8.76,0.003384596,0.257176441,-0.060198261,-0.051736039
8.77,0.003833195,0.261207837,-0.057144743,-0.052010098
8.78,0.004280168,0.257794333,-0.056380417,-0.053894843
8.79,0.004725279,0.274577114,-0.049164966,-0.051208917
8.8,0.005168288,0.27827669,-0.046023092,-0.051393235
8.81,0.005608958,0.278417081,-0.043943796,-0.052317592
8.82,0.006047052,0.257609775,-0.048426615,-0.057869633
8.83,0.006482331,0.273931197,-0.041107018,-0.055062554
8.84,0.006914559,0.274977206,-0.038557457,-0.055613793
8.85,0.007343501,0.266907678,-0.038831052,-0.058145471
8.86,0.00776892,0.283640292,-0.031203037,-0.055072923
8.87,0.008190583,0.283499947,-0.028853328,-0.055714555
8.88,0.008608256,0.288251678,-0.024900084,-0.055203192
8.89,0.009021707,0.300163899,-0.018627011,-0.053031243
8.9,0.009430705,0.277725182,-0.023162289,-0.05848061
8.91,0.009835022,0.27474206,-0.021491921,-0.059519482
8.92,0.010234428,0.28527934,-0.015493965,-0.057474731
8.93,0.010628699,0.281185548,-0.014071837,-0.058640977
8.94,0.01101761,0.291692151,-0.007982959,-0.05648165
8.95,0.011400939,0.298975066,-0.002864923,-0.054982165
8.96,0.011778466,0.302584647,0.001138676,-0.054242893
8.97,0.012149974,0.279938938,-0.003114427,-0.059313197
8.98,0.012515246,0.300560738,0.006359446,-0.054647209
8.99,0.012874071,0.310044866,0.012354608,-0.052410243
9,0.013226237,0.28837127,0.008538797,-0.057078889
9.01,0.013571539,0.2747137,0.00729845,-0.059893627
9.02,0.013909771,0.271280965,0.009330637,-0.060360584
9.03,0.014240732,0.285299101,0.01691899,-0.056864033
9.04,0.014564224,0.29066169,0.021806469,-0.055241638
9.05,0.014880052,0.274285383,0.019854269,-0.058419053
9.06,0.015188025,0.282624625,0.025751061,-0.056008903
9.07,0.015487954,0.296540072,0.03344292,-0.052291066
9.08,0.015779657,0.26380414,0.026412476,-0.058944205
9.09,0.016062953,0.274792889,0.033237573,-0.055759873
9.1,0.016337665,0.282002095,0.038894457,-0.05336062
9.11,0.016603621,0.261027066,0.035664069,-0.05720382
9.12,0.016860653,0.265394406,0.040471371,-0.055320909
9.13,0.017108598,0.261914082,0.0428188,-0.055133767
9.14,0.017347296,0.268775843,0.048457103,-0.052575476
9.15,0.017576592,0.264900024,0.050718655,-0.052360039
9.16,0.017796337,0.277241959,0.05812578,-0.048460535
9.17,0.018006385,0.255509184,0.054772887,-0.05212321
9.18,0.018206595,0.247735745,0.055847942,-0.052607863
9.19,0.018396833,0.245721415,0.058756062,-0.051748693
9.2,0.018576967,0.26681884,0.068982875,-0.045666132
9.21,0.018746873,0.265641677,0.07217419,-0.044509506
9.22,0.018906431,0.23891673,0.06729315,-0.049011391
9.23,0.019055527,0.234800919,0.069566516,-0.048404266
9.24,0.019194051,0.233377972,0.07269441,-0.04714227
9.25,0.0193219,0.221246617,0.072437163,-0.048222774
9.26,0.019438977,0.215301886,0.074135635,-0.047868721
9.27,0.019545189,0.211791779,0.076601371,-0.046919896
9.28,0.019640451,0.208223027,0.079044118,-0.045934661
9.29,0.019724682,0.204304169,0.081369777,-0.044979059
9.3,0.019797808,0.190929693,0.080697043,-0.046090053
9.31,0.019859762,0.206648697,0.089214462,-0.040648731
9.32,0.019910481,0.191512739,0.087963022,-0.042060947
9.33,0.019949909,0.183074875,0.08881624,-0.041930561
9.34,0.019977998,0.213217182,0.101854311,-0.033129539
9.35,0.019994705,0.176743873,0.093809534,-0.039181414
9.36,0.019999992,0.185633087,0.100090643,-0.035048181
